tns_name,repeater_name,ra,dec,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,is_repeater,is_pcc_candidate,catalog,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20200313B,FRB20190915D,11.782,46.862,122.17,-16.0,92.5,-9999.0,9.68,478.8,23.75,490.33,400.9,401.9,0.01671,0.013,0.36,7.2,1,0.00696,84.0,-131.0,627.9,485.6,552.2,1357156.761,1352998,37.909,1,0,2023,0.3671933504986173,194.55161377595317,142.29999999999995,5.090721072818031,1.4365574341020461e+40,9.820258857568365e+41,1.4014508667875304e+33,2.6904884656220207,2.680154141734373,2.6030360562505215,2.604118006192035,-1.7770235501066087,-1.8860566476931633,-0.44369749923271273,0.8573324964312685,-2.157390760389438,2.797890483058349,2.686278678067201,2.7420964023032446,2.2890348375611684,-0.4351051920348086,0.7067793021336779,40.15732299393045,41.99212293574335,33.14657787651151
FRB20200515A,FRB20191013D,40.418,13.626,159.66,-41.25,67.0,-9999.0,23.5,524.1,40.76,522.407,479.4,486.6,0.02654,0.01291,4.2,50.0,0,0.00244,0.99,-5.77,800.2,400.2,436.2,1092915.927,1086204,50.153,1,0,2023,0.4564154587532969,582.5661835013188,400.00000000000006,1.675346128287226,1.2352351876093815e+41,1.511173122841479e+43,1.6281600899185927e+34,2.718008987641071,2.7194141597025934,2.680698029697635,2.6871721045948,-1.5760990814715832,-1.8890737577335797,0.6232492903979004,1.6989700043360187,-2.612610173661271,2.903198547042978,2.6022770843001926,2.6396856612426816,2.7653452713232,-0.3406396544870454,0.224104546343492,41.09174965472654,43.17931422078366,34.211697104945095
FRB20200427A,-9999,84.106,72.519,140.6,20.42,163.0,160.6,39.16,308.9,86.96,308.9459,235.4,225.2,0.00197,0.000203,7.6,19.7,0,0.000552,17.64,-34.4,669.6,400.2,517.0,333145.914,325273,47.754,0,1,2023,0.17246635366819174,315.8624356782109,269.40000000000003,0.4708024228354242,7.719935234340898e+39,3.491896893004734e+42,5.094293074995365e+35,2.489882436096346,2.4898179083014504,2.371806458507416,2.3525683861793087,-2.705533773838407,-3.692503962086787,0.8808135922807914,1.294466226161593,-3.258060922270801,2.8258154449852038,2.6022770843001926,2.7134905430939424,2.4994979799801387,-0.7632956185125077,-0.32716131086397293,39.887613656878955,42.543061411591324,35.7070839263347
FRB20200215A,FRB20191106C,199.577,43.0025,105.7,73.22,65.6,-9999.0,12.8,323.5,40.51,330.26,305.2,309.7,0.00983,0.00839,0.071,0.94,0,0.0039,4.2,-168.0,455.4,400.2,405.2,1029255.056,1055177,43.506,1,0,2023,0.2560460898344903,69.33374415886385,55.19999999999999,3.1049816018406653,6.525630894886323e+38,6.190968244840244e+40,7.033389030514639e+32,2.5188559765638336,2.5098742850047193,2.484584529282843,2.4909412053567865,-2.0074464821678646,-2.0762380391712996,-1.1487416512809248,-0.026872146400301365,-2.408935392973501,2.658393026279124,2.6022770843001926,2.607669436688243,1.8409446535902,-0.59168185203529,0.492059031165498,38.814622505423735,40.79175857640411,32.84716463975567
FRB20200317D,FRB20191106C,199.577,43.0025,105.7,73.22,65.6,-9999.0,11.39,323.5,17.47,335.129,310.1,314.6,0.02064,0.019,0.126,2.05,0,0.00942,8.9,-10.6,800.2,400.2,592.0,939015.086,937359,39.777,1,0,2023,0.261821455906766,504.72858236270645,400.00000000000006,7.465398496676086,2.1774007199465504e+39,1.688701752504683e+41,1.3889849021291137e+32,2.5252120106315488,2.5098742850047193,2.4915017662373264,2.497758718287268,-1.6852903070448262,-1.7212463990471711,-0.8996294548824371,0.31175386105575426,-2.0259490972071226,2.903198547042978,2.6022770843001926,2.77232170672292,2.7030578991678507,-0.5819947664938336,0.8730529949529892,39.337938362181504,41.2275529540832,32.14269752510576
FRB20200617C,FRB20191106C,199.577,43.0025,105.7,73.22,65.6,-9999.0,20.42,323.5,42.16,331.93,306.9,311.4,0.02851,0.01012,0.144,2.06,0,0.00502,12.6,-63.3,535.0,400.2,442.1,1292780.745,1289428,40.826,1,0,2023,0.25805099356392025,169.58527393241647,134.8,3.990299300808858,1.5856937264423235e+39,1.3944817174640433e+41,1.447723370708649e+32,2.52104650593576,2.5098742850047193,2.4869968884318228,2.4933186082321015,-1.54500278269054,-1.9948194874962197,-0.8416375079047503,0.31386722036915343,-2.2992962828549808,2.7283537820212285,2.6022770843001926,2.645520514905874,2.2293881372629087,-0.5882944644432939,0.6010054720814115,39.20021930797477,41.14441282476447,32.16068558530588
FRB20201201A,FRB20191106C,199.577,43.0025,105.7,73.22,65.6,-9999.0,20.47,332.4,83.55,332.4,307.4,311.9,0.07373,0.01004,0.09,1.59,0,0.01239,6.73,-65.3,508.4,400.2,421.4,1862378.831,1856483,40.363,1,0,2023,0.25864042629238204,136.18489412483572,108.19999999999999,9.843955224366681,1.1721219429777301e+39,8.350641860242333e+40,1.4961429992435625e+31,2.5216610151120733,2.5216610151120733,2.4877038631637265,2.4940153747571436,-1.1323557660969015,-1.9982662871909995,-1.0457574905606752,0.2013971243204515,-1.9069286936239365,2.7062055418819706,2.6022770843001926,2.6246945312720813,2.1341289375175863,-0.5873035925896776,0.9931696296290279,39.06897279633003,40.92171985819594,31.174973104768018
FRB20210212C,FRB20191106C,199.577,43.0025,105.7,73.22,65.6,-9999.0,12.02,330.8,24.19,333.57,308.5,313.0,0.02654,0.035,0.088,0.96,0,0.0175,14.4,-62.4,527.2,400.2,443.2,1398687.986,1399154,43.817,1,0,2023,0.2599367887492488,160.01197217115467,127.00000000000006,13.889585696892315,7.520445421169373e+38,8.685678699419453e+40,1.0312902113455455e+32,2.52318698495035,2.519565500880509,2.4892551683692603,2.4955443375464483,-1.5760990814715832,-1.4559319556497243,-1.0555173278498313,-0.017728766960431602,-1.7569619513137056,2.7219754015859534,2.6022770843001926,2.646599751720373,2.2041524779893713,-0.5851322506254911,1.1426892916528801,38.876243563760156,40.93880375990417,32.01338089559436
FRB20210316C,FRB20191106C,199.577,43.0025,105.7,73.22,65.6,-9999.0,18.18,331.6,45.39,331.91,306.9,311.4,0.04227,0.00891,0.08,1.29,0,0.00781,20.9,-131.0,494.8,400.2,433.4,1359307.887,1352945,45.673,1,0,2023,0.25805099356392025,119.01162399114689,94.60000000000002,6.208015446079119,9.734422457926235e+38,7.594666570520953e+40,3.8072047620606862e+31,2.5210203373118727,2.520614521878236,2.4869968884318228,2.4933186082321015,-1.3739677521709812,-2.050122295963125,-1.0969100130080565,0.11058971029924898,-2.1073489661226996,2.694429690957083,2.6022770843001926,2.636888906983799,2.0755893814654005,-0.5882944644432939,0.7929527888136925,38.98831018998279,40.88050871173909,31.5806062350076
FRB20200418A,FRB20191114A,273.574,19.799,46.97,16.83,61.1,-9999.0,14.26,553.2,26.86,554.9,456.8,475.3,0.00688,0.01,0.59,5.3,0,0.005,88.6,-158.0,592.4,468.4,526.8,506772.81,505413,45.88,1,0,2023,0.43086310371849124,177.4270248610929,124.0,3.4943943882584754,1.404041732821803e+40,2.2364245128861493e+42,2.071900848738827e+34,2.744214724814166,2.742882171437273,2.6597260952377915,2.6769678142947586,-2.162411561764489,-2.0,-0.22914798835785583,0.724275869600789,-2.3010299956639813,2.772615049849171,2.6706168864003255,2.721645766289746,2.249019770254208,-0.36566069444152555,0.5433719192440459,40.147380016671896,42.34955424380522,34.31636896831454
FRB20200614B,FRB20191114A,273.574,19.799,46.97,16.83,61.1,-9999.0,14.36,549.9,33.77,552.88,454.8,473.3,0.02851,0.0094,0.43,3.8,0,0.00468,28.4,-332.0,453.9,400.2,417.7,510765.164,511113,45.27,1,0,2023,0.42859713076773853,76.71566592222754,53.69999999999999,3.275941060783829,7.895461898549683e+39,1.2763570295190141e+42,1.3835712391300984e+33,2.7426308799609123,2.7402837196818792,2.6578204560156973,2.6751365044679942,-1.54500278269054,-2.0268721464003012,-0.36653154442041347,0.5797835966168101,-2.329754146925876,2.656960182742849,2.6022770843001926,2.620864475265121,1.884884059240431,-0.3679507406574879,0.5153360795332484,39.89737754208636,42.105972174590015,33.141001525576414
FRB20200701A,FRB20200118D,106.909,42.8374,174.45,20.86,71.8,-9999.0,32.68,626.0,42.98,625.2,548.6,533.6,0.00492,0.0026,1.05,2.98,0,0.001823,53.2,-56.9,775.6,522.3,636.5,338499.298,333021,46.509,1,0,2023,0.5341528564987869,388.6009185511428,253.30000000000007,1.188277942629794,1.484822767363892e+40,8.026316592090724e+42,7.688634367742259e+34,2.7960189693471493,2.7965743332104296,2.739255803268511,2.7272158209084925,-2.30803489723264,-2.5850266520291822,0.021189299069938092,0.4742162640762552,-2.7392133313450238,2.8896378004066676,2.7179200258369938,2.803798407989674,2.5895038228237772,-0.27233444477948454,0.07491803562174731,40.171674618131725,42.90451628615863,34.885849208563215
FRB20200701A,FRB20200118D,106.909,42.8374,174.45,20.86,71.8,-9999.0,32.68,626.0,42.98,625.2,548.6,533.6,0.00492,0.0026,1.05,2.98,1,0.00128,26.2,-72.0,567.5,400.2,469.8,338499.298,333021,46.509,1,0,2023,0.5341528564987869,256.66377289224704,167.3,0.834336679410936,1.0959461682758152e+40,5.924216080069478e+42,1.4113021386738797e+35,2.7960189693471493,2.7965743332104296,2.739255803268511,2.7272158209084925,-2.30803489723264,-2.5850266520291822,0.021189299069938092,0.4742162640762552,-2.8927900303521317,2.7539658658651605,2.6022770843001926,2.671913012441587,2.4093645739956235,-0.27233444477948454,-0.07865866338536061,40.039789222583636,42.77263089061055,35.14961999965939
FRB20200219B,FRB20200127B,119.2,86.6087,126.62,28.03,154.0,951.0,29.3,351.0,43.54,351.317,297.3,300.6,0.00098,0.0009,2.41,4.7,0,0.00045,8.19,-15.8,758.4,400.2,518.1,164644.095,166985,46.356,1,0,2023,0.24671200986051822,446.5722419320376,358.2,0.36094943855585854,3.863533352106012e+39,2.469846673971708e+42,1.360623310119288e+36,2.5456991655266115,2.545307116465824,2.473194909204938,2.4779889762508893,-3.0087739243075053,-3.0457574905606752,0.3820170425748684,0.6720978579357175,-3.3467874862246565,2.87989832433001,2.6022770843001926,2.714413592287121,2.649891724668245,-0.6078097086813328,-0.44255362937988896,39.586984665661696,42.39266999345608,36.133737906996046
FRB20201014B,FRB20200202A,25.928,44.29,132.71,-17.59,62.1,-9999.0,34.95,726.3,112.6,726.33,643.1,642.3,0.02064,0.003,3.0,32.0,0,0.002841,84.3,-70.2,800.2,605.5,742.2,559866.366,542515,41.907,1,0,2023,0.6395170092451103,319.21396170002305,194.70000000000005,1.7328274022043197,2.6865441011825613e+41,4.1293450781024313e+43,1.3265083850114347e+34,2.8611339824312356,2.8611160441613954,2.808278509582768,2.8077379220141006,-1.6852903070448262,-2.5228787452803374,0.47712125471966244,1.505149978319906,-2.546528766277064,2.903198547042978,2.782114147479071,2.8705209500127644,2.504081878156995,-0.19414790009376273,0.23875530708597265,41.42919397415952,43.615881177196236,34.122709999552185
FRB20201014B,FRB20200202A,25.928,44.29,132.71,-17.59,62.1,-9999.0,34.95,726.3,112.6,726.33,643.1,642.3,0.02064,0.003,3.0,32.0,1,0.001486,92.9,-81.2,800.2,590.8,709.6,559866.366,542515,41.907,1,0,2023,0.6395170092451103,343.31486173592623,209.4000000000001,0.9063644912620975,2.5685417599018397e+41,3.9479699102957225e+43,1.4511913662762722e+34,2.8611339824312356,2.8611160441613954,2.808278509582768,2.8077379220141006,-1.6852903070448262,-2.5228787452803374,0.47712125471966244,1.505149978319906,-2.8279811905754437,2.903198547042978,2.771440486639912,2.85101360682367,2.535692603979787,-0.19414790009376273,-0.04269711721240675,41.40968663097042,43.59637383400714,34.16172468593037
FRB20200702C,FRB20200223B,8.2653,28.831,118.08,-33.87,51.7,-9999.0,22.68,203.8,76.38,202.75,157.1,165.7,0.00786,0.0046,1.52,9.6,0,0.002292,99.8,-91.0,800.2,589.3,690.7,342611.597,332684,46.564,1,0,2023,0.07487559948330726,226.6912639310296,210.9000000000001,2.1323397806236972,9.122739817709191e+38,1.552586651494314e+41,6.50895349516144e+32,2.3069608628831935,2.3092041796704077,2.1961761850399735,2.219322508419337,-2.104577453960592,-2.337242168318426,0.18184358794477254,0.9822712330395684,-2.6397853867046477,2.903198547042978,2.770336441095149,2.839289456006147,2.355434783912789,-1.125659687457389,0.32885640912204994,38.96012528887843,41.19105584795693,32.81351116862793
FRB20200821B,FRB20200223B,8.2653,28.831,118.08,-33.87,51.7,-9999.0,8.13,202.2,11.34,201.7,156.1,164.7,0.00492,0.0027,2.8,5.6,0,0.00137,23.8,-25.8,800.2,472.1,620.1,339179.776,339448,45.477,1,0,2023,0.07359529057074211,352.24661483626056,328.1,1.2760860745502,4.61307174651261e+38,2.476286051060443e+41,3.665825592703765e+33,2.3047058982127653,2.3057811512549824,2.1934029030624176,2.2166935991697545,-2.30803489723264,-2.5686362358410126,0.4471580313422192,0.7481880270062004,-2.8632794328435933,2.903198547042978,2.674034000431255,2.792461731346951,2.5468468281405237,-1.1331499756703525,0.10587996940193088,38.66399020918711,41.39380081127761,33.56417179888911
FRB20210115C,FRB20200223B,8.2653,28.831,118.08,-33.87,51.7,-9999.0,14.63,201.8,30.75,202.039,156.4,165.0,0.01081,0.00191,7.5,14.4,0,0.00224,54.1,-56.6,790.0,527.7,645.7,522284.868,519776,44.342,1,0,2023,0.07397948679824164,281.70481938717876,262.29999999999995,2.08570091657701,1.2483302204497856e+39,6.982713799548941e+41,1.895882830186679e+33,2.3054352102879623,2.3049211619008916,2.1942367487238292,2.2174839442139063,-1.9661743060466896,-2.7189666327522723,0.8750612633917001,1.1583624920952498,-2.6497519816658373,2.8976270912904414,2.7223870941771238,2.8100307864058394,2.4497942769302323,-1.1308886857465619,0.31925203199428404,39.096329484344,41.84402424198032,33.27781149345786
FRB20210117F,FRB20200223B,8.2653,28.831,118.08,-33.87,51.7,-9999.0,10.78,201.0,19.15,200.88,155.3,163.8,0.00295,0.0025,1.9,2.8,0,0.00126,63.0,-73.0,725.6,515.1,611.3,355561.677,355332,42.926,1,0,2023,0.07257033186213854,225.77605485698015,210.5,1.174748137786411,2.2099145393233255e+38,1.608410237348239e+41,6.919756533937214e+33,2.302936699704866,2.303196057420489,2.1911714557285586,2.2143138974244,-2.530177984021837,-2.6020599913279625,0.2787536009528289,0.4471580313422192,-2.899629454882437,2.860697274052039,2.711891549880579,2.78625439578978,2.353677880038378,-1.1392408908971545,0.06994476525087216,38.34437547919735,41.206396828674656,33.84009081442385
FRB20201105A,-9999,42.451,15.844,160.2,-38.32,59.0,-9999.0,8.83,581.1,9.29,581.4083,535.8,542.3,0.00197,0.0012,0.63,1.26,0,0.000595,15.3,-23.6,755.4,404.6,552.8,343919.769,343210,44.873,0,1,2023,0.5198215038019556,533.1533835337259,350.79999999999995,0.3914933421533777,5.1563438190102607e+39,3.9183611085640466e+42,3.607466458106501e+35,2.7644812273285786,2.764250875438773,2.7290027092721902,2.734239604435455,-2.705533773838407,-2.9208187539523753,-0.2006594505464183,0.10037054511756291,-3.2254830342714502,2.878176980491506,2.607025878434786,2.742568034366142,2.726852169700712,-0.28414575871465103,-0.4072756192781599,39.71234186789793,42.59310445724066,35.5572023017539
FRB20200820A,FRB20200420A,7.574,37.264,118.28,-25.42,55.0,-9999.0,53.31,671.3,202.2,670.5,612.5,620.6,0.00197,0.0012,6.1,22.0,0,0.0006246,42.44,-36.7,800.2,551.6,701.4,393571.548,358329,42.444,1,0,2023,0.605465690246456,399.11877059526904,248.60000000000002,0.3890459969307206,1.5612464770284477e+41,6.949917583005764e+43,2.965349406634857e+36,2.8263987821876175,2.8269166471849205,2.78710609303657,2.792811771248147,-2.705533773838407,-2.9208187539523753,0.785329835010767,1.3424226808222062,-3.2043980201058204,2.903198547042978,2.7416242575038123,2.8459657615454836,2.6011021531767833,-0.21791046186661664,-0.40999904897697736,41.19347147139255,43.84197965445227,36.47207587356303
FRB20200820A,FRB20200420A,7.574,37.264,118.28,-25.42,55.0,-9999.0,53.31,671.3,202.2,670.5,612.5,620.6,0.00197,0.0012,6.1,22.0,1,0.00084,14.9,-12.4,800.2,485.6,684.7,393571.548,358329,42.444,1,0,2023,0.605465690246456,505.07950615153516,314.6,0.5232126759875205,1.524073941861104e+41,6.784443354838961e+43,3.11176463611177e+36,2.8263987821876175,2.8269166471849205,2.78710609303657,2.792811771248147,-2.705533773838407,-2.9208187539523753,0.785329835010767,1.3424226808222062,-3.0757207139381184,2.903198547042978,2.686278678067201,2.8355003278673188,2.703359747158425,-0.21791046186661664,-0.2813217428092755,41.183006037714385,43.8315142207741,36.493006740919355
FRB20200508C,-9999,54.6,88.04,124.38,25.66,1300.0,1400.0,11.35,480.4,19.1,479.4861,421.4,422.6,0.00295,0.0013,0.91,2.4,0,0.000655,3.4,-15.5,629.6,400.2,434.3,307424.591,308744,50.409,0,1,2023,0.3906287948267329,319.01024553325254,229.40000000000003,0.4710099506328794,4.280327666340444e+39,2.2569315344737276e+42,2.0884334075616546e+35,2.6807760217657073,2.6816029987308685,2.6246945312720813,2.6259294927162946,-2.530177984021837,-2.886056647693163,-0.040958607678906384,0.38021124171160603,-3.183758700008217,2.799064719351008,2.6022770843001926,2.6377898293622293,2.5038046313553073,-0.40823574626722975,-0.3269699177982753,39.63147701626472,42.35351838466427,35.31982063177275
FRB20200621A,FRB20200619A,272.57,55.558,83.96,27.77,109.7,-9999.0,13.29,438.3,27.47,439.7122,388.7,394.8,0.00295,0.00078,0.76,1.76,0,0.000485,38.8,-60.0,672.8,454.7,553.1,359431.962,360347,42.12,1,0,2023,0.35319286068024663,295.1313629143617,218.09999999999997,0.3584115864727455,3.245429987927054e+39,1.8964127522842932e+42,8.730621222555498e+34,2.643168515470003,2.6417714706539592,2.5896145406312665,2.596377143997599,-2.530177984021837,-3.1079053973095196,-0.11918640771920865,0.24551266781414982,-3.3142582613977365,2.827885982789856,2.6577249542051082,2.7428036584691657,2.470015363403369,-0.4519880836859473,-0.44561795922240477,39.51127224474586,42.27793286703717,34.94104514679024
FRB20200825B,FRB20200619A,272.57,55.558,83.96,27.77,109.7,-9999.0,8.79,446.4,13.29,439.8777,388.9,395.0,0.02949,0.00208,0.175,1.05,0,2e-06,42.5,-130.0,538.1,412.5,471.1,-9999.0,-9999,-9999.0,1,0,2023,0.3534227181918063,169.98989340489092,125.60000000000002,0.0014777349109907293,1.651365109867917e+39,3.724991759540911e+41,2.7767065280137546e+32,2.6433319455812474,2.6497241859295224,2.58983794314746,2.59659709562646,-1.530325227448202,-2.6819366650372385,-0.7569619513137056,0.021189299069938092,-5.698970004336019,2.730862992046494,2.6154239528859438,2.673113104238234,2.2304231015608433,-0.4517055372621201,-2.8304034664956848,39.21784310455933,41.571125316335355,32.443529981298944
FRB20201022D,FRB20200619A,272.57,55.558,83.96,27.77,109.7,-9999.0,13.02,439.6,15.05,440.37,389.4,395.5,0.00688,0.01,0.52,3.1,0,0.005,-3.4,5.4,800.2,400.2,800.2,491267.673,488883,47.65,1,0,2023,0.35399731117622224,541.598924470489,400.00000000000006,3.692769519354867,8.30923608923274e+39,1.8872113960741193e+42,5.271779243673842e+33,2.643817725199263,2.643057683751453,2.590395947184013,2.597146487833695,-2.162411561764489,-2.0,-0.28399665636520083,0.4913616938342727,-2.3010299956639813,2.903198547042978,2.6022770843001926,2.903198547042978,2.7336777932380265,-0.4510000366910606,0.5673522024259546,39.91956109869618,42.27582055040677,33.7219572158383
FRB20210130E,FRB20200619A,272.57,55.558,83.96,27.77,109.7,-9999.0,12.14,439.6,15.84,440.233,389.3,395.3,0.00786,0.0055,0.33,1.12,0,0.00274,21.0,-112.0,506.5,400.2,438.3,366894.317,367302,41.003,1,0,2023,0.3538823983782418,143.9176989476071,106.30000000000001,2.023809455889322,1.6432306439156673e+39,6.555040579822722e+41,8.538113493784487e+33,2.643682594284422,2.643057683751453,2.590284403718162,2.5969268143429707,-2.104577453960592,-2.2596373105057563,-0.4814860601221125,0.04921802267018165,-2.562249437179612,2.704579449696299,2.6022770843001926,2.6417714706539592,2.158114206602463,-0.4511410380330336,0.3061696207412215,39.21569852530346,41.81657538459034,33.93136192341203
FRB20201018C,FRB20200809E,19.96,82.892,123.86,20.07,509.8,410.0,13.36,1698.4,22.85,1703.504,1629.8,1620.4,0.00492,0.0039,0.8,3.0,0,0.00194,32.5,-63.8,624.2,426.9,516.2,348489.336,346934,44.275,1,0,2023,1.7739571443819666,547.3017445865622,197.30000000000007,0.6993619219853626,1.2655424853306524e+41,9.361494983204997e+43,9.297972137378645e+35,3.231343157672542,3.2300399811579426,3.212134313468017,3.2096222345115506,-2.30803489723264,-2.408935392973501,-0.09691001300805639,0.47712125471966244,-2.712198270069774,2.795323764329314,2.6303261548039467,2.71281800020785,2.7382268325077703,0.24894312384788098,-0.15529801732535276,41.10227672937175,43.97134520889961,35.968388240427316
FRB20210128B,FRB20200809E,19.96,82.892,123.86,20.07,509.8,410.0,9.11,1699.6,9.39,1701.09,1627.4,1617.9,0.0118,0.0086,0.41,1.48,0,0.00431,46.0,-164.0,517.9,408.7,460.1,553623.401,552837,40.802,1,0,2023,1.7710273994084695,302.5961920154048,109.19999999999999,1.5553797847397879,5.548216990220294e+40,4.259085900056251e+43,1.039637293120846e+35,3.2307272915487086,3.230346722417477,3.2114943116595946,3.208951675007825,-1.9281179926938745,-2.065501548756432,-0.38721614328026455,0.17026171539495738,-2.3655227298392685,2.714245911017894,2.6114046377115936,2.6628522332647964,2.480863458396015,0.24822528017361958,0.19183645013343453,40.74415343794784,43.62931639929991,35.016881849807525
FRB20210208B,FRB20200809E,19.96,82.892,123.86,20.07,509.8,410.0,20.4,1704.0,23.75,1702.01,1628.3,1618.9,0.03047,0.007,0.45,6.32,0,0.00349,30.8,-30.8,800.2,507.5,642.0,892814.865,889189,42.871,1,0,2023,1.7721259293756975,811.4012595282667,292.70000000000005,1.2589615655685502,3.3096233980417233e+41,6.5326135714889e+43,8.799358380393016e+33,3.2309621074125294,3.2314695904306814,3.211734422876027,3.2092200230649928,-1.5161275457773264,-2.154901959985743,-0.3467874862246563,0.800717078282385,-2.45717457304082,2.903198547042978,2.7054360465852505,2.807535028068853,2.9092356775188515,0.24849458012989498,0.10001247187412045,41.51977857822964,43.815086968807655,33.944451006012244
FRB20210208B,FRB20200809E,19.96,82.892,123.86,20.07,509.8,410.0,20.4,1704.0,23.75,1702.01,1628.3,1618.9,0.03047,0.007,0.45,6.32,1,0.005,33.1,-51.3,659.9,448.7,544.1,892814.865,889189,42.871,1,0,2023,1.7721259293756975,585.4729962841473,211.2,1.80366986471139,2.8049316057235233e+41,5.53644087888958e+43,1.2250776318275286e+34,3.2309621074125294,3.2314695904306814,3.211734422876027,3.2092200230649928,-1.5161275457773264,-2.154901959985743,-0.3467874862246563,0.800717078282385,-2.3010299956639813,2.8194781283621224,2.651956069533074,2.7356787259059048,2.767506868946834,0.24849458012989498,0.2561570492509594,41.44792227606669,43.743230666644706,34.08816361033814
FRB20210203E,-9999,114.08,80.021,134.1,28.63,240.0,220.0,9.23,553.2,6.18,553.635,500.0,503.3,0.09732,0.0046,0.49,10.9,0,0.00231,8.6,-9.9,800.2,400.2,400.2,362922.786,361070,42.004,0,1,2023,0.4796288632175362,591.8515452870146,400.00000000000006,1.5612023105421011,2.7365591237657566e+40,1.8202339578516522e+42,1.858942468393945e+32,2.743223537782491,2.742882171437273,2.6989700043360187,2.7018269303971394,-1.0117978997412191,-2.337242168318426,-0.3098039199714863,1.0374264979406236,-2.6363880201078556,2.903198547042978,2.6022770843001926,2.6022770843001926,2.772212785864968,-0.3190946897122064,0.19345918535513867,40.43720483557658,42.260127212201475,32.26926594918789
FRB20200914C,FRB20200913C,269.027,65.805,95.51,30.21,156.5,-9999.0,11.51,574.2,12.41,575.7389,527.9,533.2,0.00197,0.0015,0.68,1.6,0,0.000731,1.7,-2.6,800.2,400.2,551.3,305106.556,304944,51.019,1,0,2023,0.510966750544269,604.3867002177077,400.00000000000006,0.4837962183725649,6.303410425421561e+39,4.047803516334587e+42,3.779158187214411e+35,2.7602255737049286,2.759063188160487,2.722551662000958,2.726890140741822,-2.705533773838407,-2.8239087409443187,-0.16749108729376366,0.2041199826559248,-3.1360826230421397,2.903198547042978,2.6022770843001926,2.741387992479269,2.781314898940298,-0.29160735920963027,-0.3153375306544748,39.79957558567436,42.60721942333701,35.57739507090524
FRB20201210B,FRB20200926A,283.28,53.95,83.73,21.4,67.0,-9999.0,10.96,757.4,12.66,757.78,694.0,698.4,0.00786,0.0048,0.34,0.94,0,0.00238,71.0,-183.0,567.0,439.6,499.3,366367.836,367986,40.894,1,0,2023,0.6960823892293238,216.0808963878158,127.39999999999998,1.4032337197259852,6.305879918730949e+39,3.8685098284856355e+42,2.720783307586766e+34,2.8795431388061425,2.8793253007848074,2.841359470454855,2.8441042306975133,-2.104577453960592,-2.318758762624413,-0.46852108295774486,-0.026872146400301365,-2.623423042943488,2.7535830588929064,2.643057683751453,2.6983615660551097,2.334616372805989,-0.15733935367963078,0.14713001224985442,39.79974569633116,42.58754370458037,34.43469395447112
FRB20201223A,FRB20200926A,283.28,53.95,83.73,21.4,67.0,-9999.0,11.0,757.4,14.08,758.88,695.1,699.5,0.0059,0.0042,0.16,0.56,0,0.00211,27.3,-108.0,524.7,400.2,450.8,374907.882,374902,39.783,1,0,2023,0.6973042412689046,211.3143780379787,124.50000000000006,1.243147780283966,3.403849987980146e+39,1.6506768632119458e+42,2.797522621968439e+34,2.880173107307796,2.8793253007848074,2.842047288509638,2.8447877188278463,-2.2291479883578558,-2.3767507096020997,-0.7958800173440752,-0.25181197299379954,-2.6757175447023074,2.719911064198339,2.6022770843001926,2.653983907374069,2.324929047881067,-0.1565776932432679,0.09452275884838077,39.53197041192136,42.21766206402039,34.44677360710614
FRB20201125B,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,21.18,413.7,18.61,413.6798,375.3,384.3,0.00393,0.0017,0.51,1.3,0,0.000862,53.0,-61.0,773.3,469.7,602.7,351868.826,351950,43.469,1,0,2023,0.3377652874297313,406.14554126366636,303.59999999999997,0.6443581756080499,2.3815008304419206e+39,1.2498488176189558e+42,2.5346375869140633e+34,2.616664314797572,2.616685520895512,2.5743785644130823,2.584670384464349,-2.4056074496245734,-2.769551078621726,-0.2924298239020636,0.11394335230683679,-3.0644927341752872,2.8883480101780488,2.671820560183249,2.7801011914679115,2.608681689836238,-0.47138498547062563,-0.19087265678808252,39.376850737288414,42.09685748369231,34.403915870866484
FRB20201203C,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,11.49,412.9,12.93,413.5,375.1,384.1,0.00295,0.0056,0.49,0.53,0,0.00279,42.7,-184.0,502.4,401.8,449.3,341875.137,342184,45.038,1,0,2023,0.3375346103946901,134.55598180570578,100.59999999999997,2.085927331014414,7.227769302260213e+38,8.937777137515931e+41,7.766014370149444e+34,2.6164755138885654,2.6158448828747023,2.574147064150723,2.5844443071651764,-2.530177984021837,-2.2518119729937998,-0.3098039199714863,-0.27572413039921095,-2.5543957967264026,2.70104963072914,2.6040099324122306,2.6525364185930256,2.1289030094759442,-0.4716816885136425,0.3192991745175619,38.85900428219073,41.95122952137449,34.89019818982461
